city,ranking,rating,reviews_number,cuisine_style
Madrid,4129.0,5.0,NaN,unknown
Madrid,4131.0,5.0,2.0,Mediterranean
Madrid,4133.0,5.0,2.0,Mediterranean
Madrid,4134.0,5.0,2.0,Spanish
Madrid,4135.0,5.0,3.0,Healthy
Madrid,4136.0,5.0,2.0,unknown
Madrid,4140.0,5.0,NaN," Turkish,  Fast Food,  Halal, Cafe"
Madrid,4143.0,5.0,NaN,"French,  Thai"
Madrid,4145.0,5.0,NaN,Cafe
Madrid,4153.0,5.0,NaN,unknown
Madrid,4154.0,5.0,2.0,"European,  Spanish,  Contemporary,  Portuguese"
Madrid,4158.0,5.0,NaN,Mexican
Madrid,4161.0,5.0,NaN,unknown
Madrid,4164.0,5.0,2.0," Gastropub, Pub"
Madrid,4165.0,5.0,NaN,Italian
Madrid,4166.0,5.0,3.0,unknown
Madrid,4168.0,5.0,2.0,Pizza
Madrid,4170.0,5.0,NaN,unknown
Madrid,4176.0,5.0,NaN,Spanish
Madrid,4177.0,5.0,3.0," Pub, Bar"
Madrid,4180.0,5.0,NaN," International,  European"
Madrid,4182.0,5.0,NaN,unknown
Madrid,4187.0,5.0,NaN,unknown
Madrid,4191.0,5.0,NaN,unknown
Madrid,4193.0,5.0,NaN,unknown
Madrid,4199.0,5.0,3.0," Colombian, South American"
Madrid,4205.0,4.5,2.0,unknown
Madrid,4208.0,5.0,3.0,unknown
Madrid,4211.0,5.0,NaN," Pub, Bar"
Madrid,4214.0,5.0,NaN, Spanish
Madrid,4221.0,5.0,NaN,unknown
Madrid,4225.0,5.0,NaN," Spanish, Cafe"
Madrid,4226.0,5.0,2.0,unknown
Madrid,4233.0,5.0,NaN,unknown
Madrid,4235.0,5.0,NaN,unknown
Madrid,4237.0,5.0,NaN," Spanish, Mediterranean"
Madrid,4241.0,5.0,NaN,unknown
Madrid,4244.0,5.0,NaN,unknown
Madrid,4247.0,5.0,NaN," Spanish, International"
Madrid,4250.0,4.5,5.0,"Italian,  South American,  Argentinean,  Spanish"
Madrid,4251.0,4.0,20.0," Japanese, Chinese,  Asian"
Madrid,4252.0,4.0,10.0,unknown
Madrid,4254.0,3.5,107.0," Spanish, Mediterranean"
Madrid,4255.0,4.0,46.0,unknown
Madrid,4257.0,4.0,34.0," Italian, Mediterranean"
Madrid,4258.0,4.0,17.0,unknown
Madrid,4262.0,4.0,14.0,International
Madrid,4263.0,4.5,14.0,Spanish
Madrid,4266.0,3.5,198.0,"Bar,  Spanish"
Madrid,4268.0,4.0,18.0,Spanish
Madrid,4273.0,4.5,4.0,unknown
Madrid,4280.0,4.0,21.0,unknown
Madrid,4281.0,4.0,11.0,unknown
Madrid,4286.0,4.0,14.0," Japanese, Fusion,  Sushi"
Madrid,4290.0,4.5,19.0,unknown
Madrid,4291.0,4.0,26.0,unknown
Madrid,4292.0,4.5,6.0,Spanish
Madrid,4294.0,4.5,3.0,Spanish
Madrid,4304.0,4.5,2.0,unknown
Madrid,4307.0,5.0,7.0,Spanish
Madrid,4317.0,4.0,21.0," Mediterranean, Spanish"
Madrid,4318.0,4.0,9.0,unknown
Madrid,4320.0,3.5,45.0,Spanish
Madrid,4322.0,4.5,7.0,Spanish
Madrid,4324.0,4.5,2.0,Spanish
Madrid,4326.0,4.5,13.0,unknown
Madrid,4332.0,4.0,17.0,unknown
Madrid,4333.0,3.5,61.0," Spanish, American,  Asian"
Madrid,4335.0,5.0,4.0,Mediterranean
Madrid,4341.0,4.0,10.0,Cafe
Madrid,4343.0,3.5,66.0,Argentinean
Madrid,4349.0,4.5,3.0,unknown
Madrid,4351.0,4.5,3.0," Spanish, Mediterranean"
Madrid,4356.0,4.0,23.0,Spanish
Madrid,4357.0,4.0,13.0,Spanish
Madrid,4359.0,4.0,15.0,Spanish
Madrid,4360.0,5.0,4.0,Spanish
Madrid,4363.0,3.5,41.0,Mexican
Madrid,4365.0,4.0,10.0,unknown
Madrid,4367.0,4.0,12.0,unknown
Madrid,4370.0,4.0,24.0," South American, Argentinean"
Madrid,4371.0,4.0,29.0,European
Madrid,4375.0,3.5,85.0,Mediterranean
Madrid,4376.0,4.5,21.0,unknown
Madrid,4378.0,3.5,278.0,unknown
Madrid,4384.0,4.5,3.0,Spanish
Madrid,4389.0,4.0,11.0,unknown
Madrid,4390.0,4.5,6.0," Delicatessen, Cafe,  European,  Spanish"
Madrid,4395.0,3.5,5.0,unknown
Madrid,4400.0,4.0,49.0," Mediterranean,  Seafood,  Contemporary"
Madrid,4403.0,4.0,9.0,unknown
Madrid,4406.0,3.5,398.0," European, Bar,  Mediterranean,  Spanish"
Madrid,4411.0,4.5,5.0,Spanish
Madrid,4413.0,4.0,34.0,"Japanese,  Sushi"
Madrid,4416.0,3.5,73.0," European,  Spanish, Mediterranean"
Madrid,4424.0,4.5,3.0,unknown
Madrid,4425.0,3.5,86.0,Spanish
Madrid,4426.0,5.0,4.0,unknown
Madrid,4430.0,3.5,43.0," Spanish, Seafood,  Mediterranean"
Madrid,4435.0,4.0,11.0,Vegetarian Friendly
Madrid,4436.0,4.0,31.0,unknown
Madrid,4442.0,4.0,6.0," Asian, Japanese"
Madrid,4445.0,3.5,83.0,Spanish
Madrid,4447.0,4.5,8.0,unknown
Madrid,4448.0,4.0,26.0,unknown
Madrid,4449.0,4.5,6.0,Spanish
Madrid,4450.0,3.5,23.0,Japanese
Madrid,4451.0,5.0,10.0,"Mediterranean,  Spanish"
Madrid,4452.0,3.5,83.0,Italian
Madrid,4457.0,4.0,8.0,"Mediterranean,  European"
Madrid,4459.0,3.5,377.0," Spanish,  Mediterranean,  European, Cafe"
Madrid,4461.0,3.5,26.0,unknown
Madrid,4463.0,3.5,73.0,unknown
Madrid,4465.0,3.0,79.0,Contemporary
Madrid,4466.0,3.5,94.0," Fast Food, American"
Madrid,4468.0,3.5,41.0,Lebanese
Madrid,4470.0,4.5,7.0,Spanish
Madrid,4472.0,4.0,46.0,Spanish
Madrid,4475.0,3.5,108.0," Spanish, Mediterranean"
Madrid,4478.0,4.5,5.0,"American,  Cafe"
Madrid,4479.0,4.0,14.0,unknown
Madrid,4482.0,5.0,9.0,Spanish
Madrid,4483.0,4.0,23.0,Spanish
Madrid,4484.0,3.5,179.0,"Japanese,  Sushi"
Madrid,4486.0,4.0,19.0,Fast Food
Madrid,4489.0,4.5,3.0,Spanish
Madrid,4491.0,3.5,26.0,unknown
Madrid,4493.0,4.0,27.0,unknown
Madrid,4494.0,4.0,19.0,Pizza
Madrid,4497.0,4.0,6.0," Latin,  Spanish,  International, Italian,  Fusion,  Asian"
Madrid,4499.0,3.5,18.0,Spanish
Madrid,4506.0,3.5,35.0,Spanish
Madrid,4512.0,3.5,60.0,"International,  Mediterranean"
Madrid,4513.0,4.5,2.0,unknown
Madrid,4518.0,4.5,5.0,unknown
Madrid,4526.0,3.5,34.0,unknown
Madrid,4527.0,3.5,48.0,unknown
Madrid,4533.0,4.5,2.0,Pizza
Madrid,4535.0,3.5,22.0,European
Madrid,4543.0,4.5,5.0,Spanish
Madrid,4544.0,3.5,45.0,unknown
Madrid,4547.0,4.5,5.0,Spanish
Madrid,4549.0,4.0,6.0,unknown
Madrid,4554.0,4.0,44.0," Spanish, Mediterranean"
Madrid,4556.0,5.0,4.0,unknown
Madrid,4558.0,3.5,76.0," Gluten Free Options, Vegetarian Friendly"
Madrid,4560.0,4.5,2.0,Spanish
Madrid,4562.0,4.5,2.0,Cafe
Madrid,4563.0,4.0,11.0,unknown
Madrid,4566.0,3.5,64.0," American,  Spanish,  Argentinean,  South American, International"
Madrid,4568.0,4.0,81.0," Spanish, Mediterranean,  European"
Madrid,4569.0,3.5,19.0,unknown
Madrid,4573.0,3.5,22.0,unknown
Madrid,4575.0,3.5,64.0," Bar, Spanish,  Mediterranean,  Healthy,  Pub"
Madrid,4576.0,3.5,97.0," Spanish, Steakhouse"
Madrid,4577.0,3.5,18.0,Spanish
Madrid,4585.0,3.5,31.0,Italian
Madrid,4586.0,4.5,4.0,unknown
Madrid,4587.0,4.5,2.0,unknown
Madrid,4589.0,3.5,49.0,South American
Madrid,4597.0,4.5,7.0,unknown
Madrid,4599.0,3.5,32.0,unknown
Madrid,4606.0,4.0,12.0,unknown
Madrid,4614.0,4.0,6.0," European, American"
Madrid,4620.0,4.5,11.0,unknown
Madrid,4623.0,4.5,18.0,unknown
Madrid,4624.0,3.5,16.0," International, Venezuelan"
Madrid,4626.0,4.0,27.0,Spanish
Madrid,4629.0,4.0,14.0,unknown
Madrid,4632.0,4.5,2.0,unknown
Madrid,4636.0,4.0,73.0,Mexican
Madrid,4639.0,4.0,29.0,unknown
Madrid,4641.0,4.5,10.0,Spanish
Madrid,4642.0,4.0,5.0,unknown
Madrid,4649.0,3.5,73.0," Latin, Mexican"
Madrid,4650.0,3.5,50.0,Spanish
Madrid,4653.0,4.5,2.0," Asian,  Mediterranean,  Spanish,  International,  Fusion"
Madrid,4654.0,3.5,42.0," Spanish, Mediterranean"
Madrid,4656.0,4.0,18.0,Spanish
Madrid,4660.0,3.5,39.0,"International,  Fusion,  European,  Spanish"
Madrid,4665.0,4.0,6.0,unknown
Madrid,4670.0,4.5,2.0,Japanese
Madrid,4674.0,3.5,92.0,unknown
Madrid,4676.0,3.5,10.0,unknown
Madrid,4679.0,3.5,97.0,unknown
Madrid,4682.0,4.0,5.0," Fast Food,  Spanish, Bar,  Cafe,  Pub"
Madrid,4688.0,4.0,51.0,Spanish
Madrid,4689.0,4.0,26.0," Minority Chinese, Chinese"
Madrid,4691.0,4.0,11.0," Gastropub, Pub"
Madrid,4694.0,4.5,9.0,Spanish
Madrid,4699.0,4.0,24.0,Spanish
Madrid,4701.0,4.5,5.0,Spanish
Madrid,4705.0,4.5,3.0, Spanish
Madrid,4715.0,4.5,11.0,unknown
Madrid,4716.0,4.5,2.0," Grill, Indian"
Madrid,4717.0,4.5,7.0,unknown
Madrid,4720.0,4.5,7.0,"American,  Turkish"
Madrid,4722.0,4.5,5.0," Pub, Bar"
Madrid,4724.0,4.5,17.0," Gastropub,  Pub, Seafood"
Madrid,4725.0,3.5,22.0,unknown
Madrid,4727.0,4.5,2.0,"Cafe,  Wine Bar,  Spanish"
Madrid,4729.0,3.5,49.0,Mediterranean
Madrid,4731.0,4.5,3.0,unknown
Madrid,4733.0,4.0,6.0,"Spanish,  South American,  Argentinean"
Madrid,4735.0,3.5,13.0,Spanish
Madrid,4742.0,3.5,3.0,Turkish
Madrid,4744.0,3.5,26.0,Italian
Madrid,4745.0,3.5,172.0," Central American, Mexican,  Latin"
Madrid,4749.0,4.5,4.0,unknown
Madrid,4750.0,3.5,15.0,unknown
Madrid,4751.0,4.5,3.0,unknown
Madrid,4753.0,4.0,36.0," Pizza, Italian"
Madrid,4754.0,4.5,5.0,unknown
Madrid,4757.0,3.5,13.0,unknown
Madrid,4759.0,4.5,2.0,unknown
Madrid,4763.0,4.0,5.0,Italian
Madrid,4772.0,4.5,3.0,unknown
Madrid,4775.0,3.5,21.0,unknown
Madrid,4776.0,4.0,7.0,"Mediterranean,  Spanish,  Healthy"
Madrid,4793.0,4.0,10.0,unknown
Madrid,4794.0,4.0,23.0,unknown
Madrid,4795.0,4.5,3.0," South American, Peruvian"
Madrid,4799.0,5.0,5.0,unknown
Madrid,4804.0,4.5,5.0,unknown
Madrid,4806.0,4.0,5.0,Spanish
Madrid,4809.0,3.5,53.0,"Spanish,  European,  Steakhouse"
Madrid,4813.0,3.5,16.0,unknown
Madrid,4818.0,4.5,23.0," Peruvian,  South American,  Pizza, Japanese,  Sushi,  Mediterranean"
Madrid,4821.0,4.5,6.0,unknown
Madrid,4822.0,4.0,6.0,unknown
Madrid,4826.0,4.0,20.0,unknown
Madrid,4829.0,4.0,253.0,"Bar,  European,  Spanish,  Pub,  Mediterranean"
Madrid,4832.0,4.0,28.0,Spanish
Madrid,4833.0,4.0,12.0,"Mediterranean,  Diner"
Madrid,4834.0,3.0,97.0,Spanish
Madrid,4837.0,3.5,274.0," Spanish, Mediterranean"
Madrid,4842.0,4.5,2.0,unknown
Madrid,4843.0,3.5,35.0,Fusion
Madrid,4846.0,4.5,6.0,"Mediterranean,  Spanish"
Madrid,4849.0,3.5,38.0,Pub
Madrid,4851.0,4.5,2.0," Grill, Spanish"
Madrid,4852.0,4.0,8.0,unknown
Madrid,4861.0,4.0,33.0,Spanish
Madrid,4867.0,3.5,16.0,Spanish
Madrid,4869.0,3.5,40.0,"Mediterranean,  Spanish"
Madrid,4871.0,4.5,3.0,Spanish
Madrid,4874.0,4.5,2.0,unknown
Madrid,4875.0,4.0,12.0,unknown
Madrid,4880.0,4.5,2.0," Spanish, Mediterranean"
Madrid,4887.0,4.0,5.0,unknown
Madrid,4888.0,3.0,3.0,unknown
Madrid,4889.0,3.5,65.0,"Mediterranean,  Steakhouse,  Barbecue"
Madrid,4890.0,3.5,72.0,"Mediterranean,  Spanish"
Madrid,4894.0,3.5,27.0,"Mediterranean,  Spanish,  European"
Madrid,4896.0,4.5,2.0,unknown
Madrid,4898.0,4.0,52.0," Spanish,  European, Mediterranean,  Latin,  Brazilian"
Madrid,4900.0,4.0,24.0,Spanish
Madrid,4901.0,4.5,3.0,unknown
Madrid,4905.0,3.5,47.0," Barbecue,  Grill,  Argentinean,  Spanish, Italian,  South American"
Madrid,4909.0,4.0,13.0,Pub
Madrid,4910.0,3.5,80.0,"Fast Food,  Pub,  Spanish,  Bar"
Madrid,4915.0,4.0,8.0," Sushi, Japanese"
Madrid,4916.0,4.0,6.0,Chinese
Madrid,4921.0,4.0,4.0,Spanish
Madrid,4922.0,4.0,6.0,International
Madrid,4923.0,4.5,3.0,International
Madrid,4926.0,4.5,2.0,unknown
Madrid,4927.0,3.5,76.0,Spanish
Madrid,4928.0,4.0,18.0,Spanish
Madrid,4931.0,4.5,4.0,unknown
Madrid,4932.0,3.5,51.0,Mediterranean
Madrid,4934.0,4.5,8.0,Healthy
Madrid,4935.0,4.5,3.0,unknown
Madrid,4936.0,4.5,3.0,unknown
Madrid,4942.0,4.0,30.0,unknown
Madrid,4943.0,4.0,46.0,Spanish
Madrid,4946.0,4.5,7.0,Spanish
Madrid,4947.0,4.0,3.0,Spanish
Madrid,4948.0,4.5,4.0,Healthy
Madrid,4951.0,4.0,10.0,unknown
Madrid,4953.0,4.0,54.0,Mediterranean
Madrid,4961.0,3.5,18.0,Spanish
Madrid,4964.0,4.0,5.0,unknown
Madrid,4967.0,4.0,13.0,Spanish
Madrid,4971.0,4.5,5.0,unknown
Madrid,4972.0,4.5,3.0,unknown
Madrid,4975.0,3.5,92.0," Spanish, Mediterranean,  European"
Madrid,4976.0,4.5,2.0,unknown
Madrid,4977.0,4.0,13.0,unknown
Madrid,4978.0,4.0,4.0,unknown
Madrid,4979.0,4.0,30.0,"Japanese,  Sushi"
Madrid,4983.0,3.5,77.0,"Mediterranean,  Healthy,  Vegetarian Friendly,  Vegan Options"
Madrid,4988.0,4.0,14.0,unknown
Madrid,4989.0,3.5,39.0,Spanish
Madrid,4991.0,4.0,12.0,unknown
Madrid,4992.0,4.0,139.0," Fusion,  Spanish, Mediterranean"
Madrid,4997.0,4.5,5.0,Spanish
Madrid,5000.0,4.5,2.0,unknown
Madrid,5007.0,3.5,96.0,Spanish
Madrid,5008.0,4.0,12.0," Healthy,  Spanish,  Contemporary,  Wine Bar, Mediterranean"
Madrid,5012.0,4.0,6.0,Spanish
Madrid,5019.0,4.0,4.0,unknown
Madrid,5020.0,3.5,89.0,American
Madrid,5023.0,3.5,12.0,unknown
Madrid,5024.0,4.5,2.0,unknown
Madrid,5028.0,4.0,26.0," Fusion,  Spanish, Mediterranean,  Diner"
Madrid,5031.0,3.5,60.0,unknown
Madrid,5032.0,4.5,4.0,Spanish
Madrid,5033.0,4.0,6.0,"Italian,  Spanish"
Madrid,5035.0,3.5,30.0,Spanish
Madrid,5048.0,4.0,16.0," Pub, Bar,  Wine Bar"
Madrid,5049.0,4.5,11.0,"Spanish,  Vegan Options"
Madrid,5052.0,4.0,2.0,unknown
Madrid,5062.0,4.5,3.0,unknown
Madrid,5065.0,4.5,5.0," Pizza, Italian"
Madrid,5066.0,4.5,4.0,Spanish
Madrid,5074.0,3.5,24.0,unknown
Madrid,5076.0,4.0,5.0,Spanish
Madrid,5079.0,4.0,22.0,unknown
Madrid,5085.0,4.0,12.0,unknown
Madrid,5086.0,4.5,2.0,unknown
Madrid,5088.0,4.0,18.0,unknown
Madrid,5092.0,3.5,39.0,American
Madrid,5095.0,4.0,106.0," European, Spanish"
Madrid,5100.0,3.5,11.0,Spanish
Madrid,5107.0,3.5,47.0,Seafood
Madrid,5111.0,4.5,17.0,Spanish
Madrid,5114.0,4.0,19.0,European
Madrid,5118.0,3.5,84.0," Spanish,  International, Mediterranean"
Madrid,5119.0,3.5,25.0,Sushi
Madrid,5123.0,4.0,16.0," Vietnamese,  Thai, Japanese"
Madrid,5125.0,3.5,118.0," Pub,  Mediterranean,  Spanish, Bar"
Madrid,5129.0,4.0,14.0,unknown
Madrid,5130.0,4.0,8.0,unknown
Madrid,5131.0,4.0,3.0,International
Madrid,5132.0,4.0,4.0,unknown
Madrid,5133.0,3.5,19.0," Fast Food, American"
Madrid,5134.0,3.5,35.0,Spanish
Madrid,5135.0,4.5,4.0,unknown
Madrid,5137.0,3.5,31.0,Spanish
Madrid,5142.0,4.5,2.0,"Spanish,  Gastropub"
Madrid,5143.0,4.0,11.0,Spanish
Madrid,5144.0,3.5,82.0," Spanish, Mediterranean"
Madrid,5146.0,3.5,10.0,"Mediterranean,  Spanish"
Madrid,5147.0,3.5,12.0,Vegetarian Friendly
Madrid,5154.0,4.5,5.0,Spanish
Madrid,5155.0,4.0,13.0,unknown
Madrid,5158.0,3.5,45.0,Mediterranean
Madrid,5161.0,4.0,16.0,Spanish
Madrid,5163.0,4.0,8.0,"European,  Central European,  Romanian"
Madrid,5165.0,3.5,6.0,unknown
Madrid,5166.0,3.5,51.0,Cafe
Madrid,5168.0,4.5,4.0,unknown
Madrid,5169.0,3.5,13.0,unknown
Madrid,5171.0,4.0,5.0,Spanish
Madrid,5172.0,4.0,8.0,unknown
Madrid,5173.0,3.5,21.0,unknown
Madrid,5174.0,3.5,42.0," Vegetarian Friendly, Mediterranean"
Madrid,5177.0,3.5,36.0," Spanish, Italian"
Madrid,5179.0,4.0,20.0,Spanish
Madrid,5181.0,3.5,88.0,American
Madrid,5187.0,4.5,7.0,Spanish
Madrid,5193.0,4.5,3.0," Spanish, Cafe,  Mediterranean"
Madrid,5194.0,4.5,16.0,Italian
Madrid,5197.0,4.0,7.0," Fusion, Indian"
Madrid,5199.0,3.5,14.0,Spanish
Madrid,5200.0,4.5,4.0,unknown
Madrid,5202.0,3.5,45.0," Diner, Mediterranean,  European,  Spanish"
Madrid,5209.0,4.0,2.0,unknown
Madrid,5210.0,4.0,2.0," European, Peruvian,  South American,  Pub,  Bar,  Portuguese"
Madrid,5211.0,4.0,2.0,unknown
Madrid,5212.0,4.0,4.0,unknown
Madrid,5213.0,4.0,3.0,Pizza
Madrid,5217.0,4.0,2.0,unknown
Madrid,5218.0,4.0,2.0,Spanish
Madrid,5221.0,4.5,3.0,Cafe
Madrid,5224.0,4.0,14.0,"Spanish,  Turkish"
Madrid,5226.0,3.5,76.0,unknown
Madrid,5229.0,4.0,7.0,Spanish
Madrid,5232.0,4.0,20.0,Pizza
Madrid,5235.0,3.0,182.0," Vegetarian Friendly,  European, Cafe,  Fast Food"
Madrid,5237.0,4.0,3.0,Sushi
Madrid,5239.0,3.5,118.0," Pizza,  Vegetarian Friendly, Italian,  European,  Mediterranean"
Madrid,5241.0,3.5,37.0,Chinese
Madrid,5244.0,4.5,3.0," Contemporary,  International, Cafe,  Delicatessen"
Madrid,5246.0,4.0,27.0,unknown
Madrid,5250.0,3.5,7.0,unknown
Madrid,5256.0,4.0,17.0,"Mediterranean,  Spanish"
Madrid,5257.0,4.0,3.0," Pub,  Mediterranean, Bar"
Madrid,5260.0,3.5,9.0," Wine Bar, Cafe,  Spanish"
Madrid,5261.0,4.0,9.0,Spanish
Madrid,5262.0,4.0,12.0,Spanish
Madrid,5263.0,4.0,23.0," Japanese, Chinese,  Asian"
Madrid,5270.0,4.5,4.0,unknown
Madrid,5271.0,3.5,84.0, Spanish
Madrid,5276.0,3.5,34.0,unknown
Madrid,5277.0,4.5,2.0,unknown
Madrid,5280.0,4.5,3.0,unknown
Madrid,5285.0,4.0,18.0," Spanish, Mediterranean"
Madrid,5287.0,4.5,7.0,Italian
Madrid,5290.0,4.0,29.0,unknown
Madrid,5291.0,4.0,9.0," Spanish, Cafe"
Madrid,5294.0,4.0,9.0," Asian, Sushi"
Madrid,5296.0,3.5,29.0,unknown
Madrid,5300.0,3.5,51.0,"American,  Grill"
Madrid,5302.0,3.5,214.0," Mediterranean, European,  Vegan Options,  Vegetarian Friendly,  Spanish"
Madrid,5304.0,3.0,208.0,"Mediterranean,  Spanish"
Madrid,5305.0,4.5,9.0,unknown
Madrid,5309.0,4.5,11.0,"Cafe,  Portuguese,  European"
Madrid,5312.0,3.5,297.0,"Italian,  Vegetarian Friendly,  Vegan Options,  Mediterranean"
Madrid,5315.0,4.5,4.0,Spanish
Madrid,5317.0,4.0,2.0," Delicatessen,  Spanish, International"
Madrid,5323.0,3.5,14.0,unknown
Madrid,5324.0,4.0,4.0,Spanish
Madrid,5326.0,3.5,9.0,unknown
Madrid,5327.0,3.5,49.0,unknown
Madrid,5328.0,3.5,12.0,unknown
Madrid,5329.0,3.5,111.0,Mediterranean
Madrid,5330.0,4.0,12.0,unknown
Madrid,5332.0,4.5,2.0,Cafe
Madrid,5334.0,4.0,7.0,unknown
Madrid,5335.0,3.5,12.0," Mediterranean,  Spanish, Cafe"
Madrid,5336.0,4.0,9.0,unknown
Madrid,5337.0,4.5,10.0,"Mediterranean,  Fusion"
Madrid,5341.0,3.5,8.0,unknown
Madrid,5343.0,3.5,27.0,unknown
Madrid,5346.0,4.0,5.0,Chinese
Madrid,5347.0,4.0,2.0,unknown
Madrid,5348.0,4.0,9.0,unknown
Madrid,5349.0,4.0,8.0,unknown
Madrid,5352.0,3.5,26.0,Asian
Madrid,5355.0,4.5,3.0,Pub
Madrid,5357.0,3.5,15.0,unknown
Madrid,5358.0,3.5,122.0," Spanish, Mediterranean,  European"
Madrid,5360.0,3.5,60.0," Asian, Sushi"
Madrid,5363.0,4.0,16.0,unknown
Madrid,5364.0,4.5,5.0,Spanish
Madrid,5368.0,3.5,131.0," European, Mediterranean,  Spanish"
Madrid,5369.0,4.0,5.0," South American, Peruvian"
Madrid,5375.0,4.0,9.0,unknown
Madrid,5376.0,3.5,156.0,"American,  Fast Food"
Madrid,5380.0,4.0,5.0,"Japanese,  Sushi"
Madrid,5383.0,3.5,59.0," Mediterranean, Pizza,  Spanish"
Madrid,5386.0,4.0,9.0,Spanish
Madrid,5387.0,4.5,2.0,Spanish
Madrid,5389.0,4.0,5.0,"Mexican,  Spanish,  Asian"
Madrid,5392.0,4.0,7.0," Gastropub,  Pub, Cafe"
Madrid,5394.0,3.5,32.0,Spanish
Madrid,5395.0,4.0,6.0,unknown
Madrid,5396.0,4.0,8.0,unknown
Madrid,5402.0,3.5,6.0," South American, Spanish"
Madrid,5403.0,4.0,52.0,"Spanish,  Mediterranean"
Madrid,5408.0,3.5,11.0,unknown
Madrid,5414.0,4.0,6.0,Vegetarian Friendly
Madrid,5417.0,3.5,26.0,unknown
Madrid,5421.0,3.5,6.0,unknown
Madrid,5424.0,3.5,24.0,unknown
Madrid,5430.0,3.5,8.0," Mediterranean, Italian,  Spanish"
Madrid,5433.0,3.5,68.0," Barbecue,  Spanish, Mediterranean"
Madrid,5434.0,3.5,9.0,unknown
Madrid,5437.0,3.5,15.0,Spanish
Madrid,5440.0,4.0,4.0," Spanish, Mediterranean"
Madrid,5442.0,4.0,18.0," Spanish,  South American, Peruvian"
Madrid,5443.0,4.5,6.0," South American, Brazilian"
Madrid,5445.0,4.0,13.0,unknown
Madrid,5452.0,3.5,16.0,unknown
Madrid,5456.0,3.5,37.0,unknown
Madrid,5457.0,4.0,12.0,Spanish
Madrid,5458.0,3.5,106.0,"Mediterranean,  Spanish,  Wine Bar,  European"
Madrid,5460.0,3.5,31.0,Spanish
Madrid,5461.0,3.5,38.0,Spanish
Madrid,5464.0,4.0,10.0,Asian
Madrid,5469.0,4.0,3.0,unknown
Madrid,5470.0,3.5,34.0,American
Madrid,5472.0,4.5,3.0,unknown
Madrid,5473.0,3.0,64.0,Spanish
Madrid,5474.0,3.5,10.0,Spanish
Madrid,5475.0,4.5,3.0,unknown
Madrid,5484.0,4.0,8.0,unknown
Madrid,5485.0,4.5,3.0,unknown
Madrid,5486.0,3.5,36.0,"Mediterranean,  Spanish"
Madrid,5488.0,4.5,3.0,Spanish
Madrid,5495.0,3.5,19.0,"Mexican,  Asian"
Madrid,5496.0,4.0,4.0,unknown
Madrid,5501.0,4.0,8.0,unknown
Madrid,5502.0,4.0,6.0,Peruvian
Madrid,5503.0,4.0,7.0,unknown
Madrid,5505.0,3.5,10.0,unknown
Madrid,5506.0,3.5,3.0,unknown
Madrid,5509.0,4.0,14.0,unknown
Madrid,5510.0,4.0,12.0,Mediterranean
Madrid,5511.0,3.5,3.0,unknown
Madrid,5513.0,4.5,6.0,unknown
Madrid,5518.0,4.0,25.0,unknown
Madrid,5520.0,4.0,3.0,unknown
Madrid,5522.0,3.5,21.0,unknown
Madrid,5524.0,3.0,47.0, Mediterranean
Madrid,5525.0,4.5,4.0,unknown
Madrid,5527.0,3.5,14.0,unknown
Madrid,5528.0,4.0,2.0," Israeli,  Spanish,  Mediterranean, International"
Madrid,5534.0,4.0,2.0,unknown
Madrid,5540.0,3.5,47.0,unknown
Madrid,5545.0,4.0,3.0,American
Madrid,5553.0,4.0,13.0,Spanish
Madrid,5555.0,3.5,4.0,American
Madrid,5556.0,3.5,11.0," Pub, Brew Pub,  Spanish,  Mediterranean,  Cafe,  Healthy"
Madrid,5558.0,3.5,97.0," European,  Spanish, Mediterranean"
Madrid,5560.0,4.0,5.0,unknown
Madrid,5562.0,4.0,2.0,unknown
Madrid,5563.0,3.5,27.0,unknown
Madrid,5564.0,3.5,19.0,"International,  Delicatessen,  Fusion"
Madrid,5565.0,4.0,8.0,unknown
Madrid,5569.0,4.0,3.0,unknown
Madrid,5571.0,4.0,14.0,unknown
Madrid,5572.0,4.0,24.0,"Mediterranean,  Spanish"
Madrid,5574.0,3.5,33.0,unknown
Madrid,5578.0,3.5,71.0,American
Madrid,5580.0,3.5,55.0,Mexican
Madrid,5581.0,4.0,4.0,unknown
Madrid,5586.0,3.5,18.0," Fusion,  Mediterranean, International"
Madrid,5588.0,3.0,53.0,Mediterranean
Madrid,5589.0,3.5,25.0,unknown
Madrid,5592.0,3.5,62.0,Spanish
Madrid,5595.0,3.5,20.0,"Peruvian,  Spanish,  South American"
Madrid,5597.0,4.5,3.0,unknown
Madrid,5600.0,4.0,12.0,unknown
Madrid,5604.0,4.0,6.0,unknown
Madrid,5606.0,3.5,27.0,unknown
Madrid,5607.0,3.0,83.0," Middle Eastern,  Vegan Options,  Halal, Moroccan"
Madrid,5608.0,4.5,16.0,Spanish
Madrid,5609.0,4.0,8.0,unknown
Madrid,5615.0,3.5,18.0,unknown
Madrid,5616.0,3.5,10.0," Spanish, Mediterranean"
Madrid,5620.0,3.5,443.0,"Lebanese,  Vegan Options,  Mediterranean,  Middle Eastern,  Vegetarian Friendly"
Madrid,5621.0,3.5,14.0,unknown
Madrid,5624.0,3.5,5.0,unknown
Madrid,5628.0,4.0,5.0,unknown
Madrid,5634.0,4.0,2.0,unknown
Madrid,5637.0,3.5,8.0,unknown
